date,type,tweet
2021-11-07 23:29:33,,今日の為替市場ポイント:◆ユーロ編◆131円近辺で推移し、上げ渋る状態が続く見通し https://t.co/JFVwrCoh2c
2021-11-07 23:43:40,,"@Breaking911 She is either 

A. Admitting the supply chain issues are caused by the mandates.

B. Lying, because she is trying to make you believe they are connected to the mandates, so you will blame unvaccinated people. 

Pro-tip: The inflation isn't temporary."
2021-11-07 23:48:16,3,"@sara_carrion_ I'd buy a house here in Victoria,BC. if there was enough money left over, I'd decorate and furnish it.
(True fact: Avg home price is currently C$1.3 million.)"
2021-11-07 23:50:36,,"@cgtnamerica @UN The U.S. violating human rights with sanctions on imported foodstuffs and domestic agricultural equipment doesn’t help with the inflation rate either. There’s more than enough food for everyone, but until all countries start respecting human rights there will always be shortages."
2021-11-07 23:50:51,,"@emzorbit What does ""lack of jobs"" have to do with liberals?  He's just talking word salad.  None of it has any actual evidential backing. The Unemployment rate is 4.6%.  Who's not working?"
2021-12-01 15:47:08,,With that being said though I've done a lot better and am more stable now. I just gotta keep reminding myself of who that person was and keep growing from it. Hoping to the new year being better financially and getting some therapy =)
2021-12-03 02:16:13,,"Why do many hacks and rugpulls coincide with overall market downturns?

Same reason crime explodes in an economic depression. 

People stop seeing the market as a long-term positive-sum game.  Instead, they switch into survival mode, taking with force."
2021-12-04 19:38:46,3,"If you know me from education &amp; need to buy/sell a house, reach out! ☺️"
2021-12-07 06:27:22,,"@swiftceo @sho_of_hands @ryangrim you’re describing how an individual can do better than the average, which has literally nothing to do with the actual state of the economy overall"
2021-12-07 12:06:20,,"Changing #business conditions are causing companies to consider moving to a #circulareconomy model of #production and #distribution https://t.co/Zf2D0Bml8b

#sustainability #circularity #SDGs #ESG https://t.co/MjjCPQxoC6"
2021-12-07 15:42:01,3,"NEW LISTING NUMBERD APPROACH PRE-HOLIDAY LEVELS 
To buy or sell a house call or text Eva today.
Taking You and Your Family to Your Next Home! Eva 630-561-8742
See more in MRED's Weekly Market Snapshot
https://t.co/WrqDdBQe2Q"
2021-12-07 20:19:56,,Almost every mishap in the country has a connection/ influence from &amp; to one particular problem—the state of the economy
2021-12-08 12:27:31,,"Organizational agility and performance

Under the prevailing global business environment that has been suppressed by the COVID-19 pandemic, the ability of an organization to rapidly adapt to changes in the market is a key determinant for organizational pe…https://t.co/AtBlLwDCta"
2021-12-08 16:34:14,,"@WHCOS So is inflation, gas prices (65% increase since Biden installed).

BLUF - wages up, real disposable income way down.

Murder rates also skyrocketing in major cities. But that’s another story for another tweet."
2021-12-08 17:48:50,,"@bristol_citizen Imagine thinking we’re anything like London or Paris (capitals) or New York. Why do people like this keep wanting us to be like London, it’s a shit tip. We don’t want sky high house prices and a congestion zone. We don’t even have a transport system to rival Birmingham."
2021-12-08 18:03:45,,@FinKitch I think a fair proportion of the country feels wealthy.... House prices and stock markets have gone up so pension pots have gone up. Labour politicians say wealth tax at every opportunity and this may not be as popular as many assume
2021-12-08 18:38:10,3,Are you opposed to #disabled #Canadians securing an adequate standard of living? @TheresaDelorme9 @Sparkiestgerm @ajesusjoseph @LindaSepp @losinghopein @MissRileysays @TeriBellArts @garyhgoodridge @djnontario @CWP_CSP @IL_Canada @NataliaGoodwin @cbc_roses @CBCDeborahGoble
2021-12-08 19:46:34,,"@SpaghettiRonin @yugopnik That is the case precisely because you allow it. We don't lack the resources to provide a high standard of living to all for free. We choose not to because people like you rhink because you suffered, we all must suffer."
2021-12-08 22:47:39,,"@Padhraic_Bhthdh @nick_plague Exit question: does the Patreon just happen to drag in the cost of living, plus a Verizon or ATT bill? But not to the point it bumps you into the next tax bracket, of course"
2021-12-08 23:11:44,,"The cost of living is a Crazy in Hollywood ive been stealing, not even because I can’t afford it I am just not paying these stupid ass prices for something I’m gonna shit out."
2021-12-08 23:16:28,3,Berkshire has a 5X return on Apple since 2016. Virtually no return on anything else if you were to believe the “rational” stock market.
2021-12-08 23:22:00,3,my mom telling me fuck it just buy a house 😨 the thought fucking w me now yo
2021-12-08 23:32:23,1,God if you could let me win 1st in the $15 tourney tonight on dk so I can buy a house. That would be nice. 🙏🙏
2021-12-08 23:46:40,1,The stock market is not a scam; it is an incredible wealth building tool. Most people who lose money did so because they sold at the dip and panicked.
2021-12-08 23:50:42,,"@QLilleyman @mike_maloney People’s savings and incomes were massively debased, while money printing pumped the price of assets, creating one of the largest wealth transfers from the poor and middle class to the wealthy in all of history.

Greatest thing ever!"
2021-12-08 23:51:38,,"@thehill @LeaderMcConnell “Nightmare” of 4.2% unemployment; massive, free COVID, vaccinations; booming export sales; stock market records; rising wages…GOP should produce such awful national results as Biden!"
2021-12-27 15:10:35,,More than one-third of owners said business conditions for their restaurant are worse now than they were three months ago.  https://t.co/QW0xNAoqX4
2021-12-28 15:10:51,2,"@4xInsight Totally makes sense given the deteriorating business conditions, passenger cancellations, and port closures..."
2022-01-01 18:35:59,3,"@berm_dan @Vedthalegend @joshfoxfilm My biggest concern is the nuclear waste, which can’t be adequately, permanently disposed of. And the risk of environmental catastrophe, as we’ve seen before

But, yeah, REs are better financially and are an actual long-term, sustainable solution"
2022-01-06 12:34:02,,The Selective Sovietization of American Capitalism by Amar Bhidé @ProSyn https://t.co/aQo2Vhaelg IMO misguided article. Conflates the need for increased state funding during economic depression with the choice of how to inject funds into the market
2022-01-07 14:02:01,,"California has the highest gasoline prices in the U.S. at $4.656 a gallon while Texas has the lowest at $2.912 a gallon, according to a Jan. 6 report by @AAAnews. (Article by @AndreClaudio_1) https://t.co/hBIssWUD0s"
2022-01-07 14:56:24,,@SJosephBurns millionaire computation does that include market value of home (fully paid)
2022-01-07 19:53:17,3,"Been watch Selling Sunset all day, I even know the real estate lingo 💀. 

I think I’m ready to sell a house"
2022-01-08 09:34:22,3,@elindinga @bitentrepreneur Georgia is buying power from Azerbaijan ….but business environment is better
2022-01-08 18:36:25,,@Nft_4_ke Can’t buy a car quite yet but if you’re looking for an NFT Game take a look at what we are developing!  https://t.co/EKXL3wej3g
2022-01-08 19:33:35,1,"6/9
Now, businesses are not bad. They’re great actually. They’ve produced for us an unimaginably high standard of living relative to the pre-industrial revolution version of human existence."
2022-01-08 21:02:15,2,"@JEGullisnotMP @SarahSnipper72 Yep more housing , and no meaningful, sustainable way to guarantee quality of life and sustainable standard of living, but a box ticked is another photo op 👍"
2022-01-08 22:47:53,,really wish i was out of work rn. i really do
2022-01-08 23:09:17,2,"This means those on low incomes pay extra to keep their jobs &amp; their loved ones safe. 

We’re already in a cost of living crisis - making people choose between heating, eating &amp; health is a spectacular misjudgment that will make life harder for those already finding things tough."
2022-01-08 23:12:07,,"@ACJSissons @Gilesyb Should say I know nothing about energy policy and my view is based on the complaints about it  seemingly being sparked by difficulties elsehwere.

So a) try to keep debate on the cost of living crisis in order to devise best solutions (or none) &amp; b) don't dismantle energy policy."
2022-01-08 23:23:30,2,"@jrichie81 @mcpherson_k Never forget that #DemocRats promise to improve black lives to get their vote. The day is arriving when they will refuse to be duped any more.

Black Americans only major group to see higher unemployment rates in December https://t.co/h2tTj1r8eq"
2022-01-08 23:25:43,3,"@TagoMharapara @alwaysheapstodo @Juliet_B007 @barbarikkizzle ahh yes, I am the reason one had a daughter that outgrew their house, one got serious with their partner they met just after they moved in, and that another saved up enough to buy a house. what do you think your fucking point is?"
2022-01-08 23:49:14,,"December's added jobs miss estimates; unemployment falls ⋆ 4State News MO AR KS OK  #jobs #work 

https://t.co/zzQsu0YaDq"
2022-01-08 23:50:28,,"Seems logical:  ""While in the past #energy prices often fell as quickly as they rose, the need to step up the fight against #climate change may imply that #fossilfuel prices will now not only have to stay elevated, but even...keep rising...."":  https://t.co/OgoGJniB7h #inflation"
2022-01-08 23:58:37,,"After reading “short term trader” by Toni Turner, “trade like a stock market wizard” by @markminervini and “how to make money in stocks” by @williamoneilco there is a couple things in common"
